word,ADJ,ADP,ADV,AUX,DET,INTJ,NOUN,NUM,PRON,VERB,X
tail,0,0,0,0,0,0,11,0,0,0,0
family,0,0,0,0,0,0,1,0,0,0,0
hate,0,0,0,0,0,0,0,0,0,3,0
nasty,2,0,0,0,0,0,0,0,0,0,0
vulgar,1,0,0,0,0,0,0,0,0,0,0
mention,0,0,0,0,0,0,0,0,0,3,0
subject,0,0,0,0,0,0,4,0,0,1,0
fond,2,0,0,0,0,0,0,0,0,0,0
dog,0,0,0,0,0,0,6,0,0,0,0
nice,4,0,0,0,0,0,0,0,0,0,0
fetch,0,0,0,0,0,0,1,0,0,6,0
dinner,0,0,0,0,0,0,2,0,0,0,0
farmer,0,0,0,0,0,0,1,0,0,0,0
kill,0,0,0,0,0,0,0,0,0,1,0
commotion,0,0,0,0,0,0,2,0,0,0,0
promise,0,0,0,0,0,0,1,0,0,2,0
turn,0,0,0,0,0,0,0,0,0,23,0
pale,5,0,0,0,0,0,0,0,0,0,0
face,0,0,0,0,0,0,8,0,0,0,0
shore,0,0,0,0,0,0,3,0,0,0,0
tell,0,0,0,0,0,0,0,0,0,30,0
crowded,1,0,0,0,0,0,0,0,0,0,0
animal,0,0,0,0,0,0,10,0,0,0,0
creature,0,0,0,0,0,0,4,0,0,0,0
looking,1,0,0,0,0,0,0,0,0,0,0
bunch,0,0,0,0,0,0,1,0,0,1,0
assemble,0,0,0,0,0,0,0,0,0,2,0
bank,0,0,0,0,0,0,3,0,0,0,0
bird,0,0,0,0,0,0,7,0,0,0,0
feather,0,0,0,0,0,0,1,0,0,0,0
soak,0,0,0,0,0,0,0,0,0,1,0
fur,0,0,0,0,0,0,2,0,0,0,0
cling,0,0,0,0,0,0,0,0,0,1,0
body,0,0,0,0,0,0,3,0,0,0,0
drip,0,0,0,0,0,0,0,0,0,1,0
wet,2,0,0,0,0,0,0,0,0,0,0
uncomfortable,2,0,0,0,0,0,0,0,0,0,0
especially,0,0,2,0,0,0,0,0,0,0,0
question,0,0,0,0,0,0,7,0,0,0,0
life,0,0,0,0,0,0,1,0,0,0,0
argument,0,0,0,0,0,0,2,0,0,0,0
sulky,2,0,0,0,0,0,0,0,0,0,0
old,12,0,0,0,0,0,0,0,0,0,0
wise,1,0,0,0,0,0,0,0,0,0,0
refuse,0,0,0,0,0,0,0,0,0,2,0
charge,0,0,0,0,0,0,2,0,0,0,0
listen,0,0,0,0,0,0,0,0,0,6,0
circle,0,0,0,0,0,0,3,0,0,0,0
middle,0,0,0,0,0,0,4,0,0,0,0
fear,0,0,0,0,0,0,0,0,0,4,0
cold,0,0,0,0,0,0,1,0,0,0,0
exactly,0,0,7,0,0,0,0,0,0,0,0
ready,2,0,0,0,0,0,0,0,0,0,0
ugh,0,0,0,0,0,1,0,0,0,0,0
shiver,0,0,0,0,0,0,0,0,0,1,0
frown,0,0,0,0,0,0,0,0,0,2,0
reply,0,0,0,0,0,0,0,0,0,12,0
stand,0,0,0,0,0,0,0,0,0,11,0
case,0,0,0,0,0,0,2,0,0,0,0
meeting,0,0,0,0,0,0,1,0,0,0,0
adjourn,0,0,0,0,0,0,0,0,0,1,0
eaglet,0,0,0,0,0,0,1,0,0,0,0
race,0,0,0,0,0,0,4,0,0,1,0
explain,0,0,0,0,0,0,0,0,0,6,0
line,0,0,0,0,0,0,3,0,0,1,0
shouting,0,0,0,0,0,0,1,0,0,0,0
direction,0,0,0,0,0,0,6,0,0,0,0
hour,0,0,0,0,0,0,7,0,0,0,0
call,0,0,0,0,0,0,0,0,0,7,0
crowd,0,0,0,0,0,0,4,0,0,2,0
win,0,0,0,0,0,0,0,0,0,4,0
idea,0,0,0,0,0,0,9,0,0,0,0
finger,0,0,0,0,0,0,3,0,0,0,0
press,0,0,0,0,0,0,0,0,0,2,0
forehead,0,0,0,0,0,0,1,0,0,0,0
silence,0,0,0,0,0,0,5,0,0,0,0
prize,0,0,0,0,0,0,6,0,0,0,0
cheer,0,0,0,0,0,0,0,0,0,3,0
point,0,0,0,0,0,0,0,0,0,6,0
surge,0,0,0,0,0,0,0,0,0,1,0
pull,0,0,0,0,0,0,0,0,0,1,0
candy,0,0,0,0,0,0,3,0,0,0,0
luckily,0,0,1,0,0,0,0,0,0,0,0
award,0,0,0,0,0,0,0,0,0,1,0
piece,0,0,0,0,0,0,7,0,0,0,0
gravely,0,0,1,0,0,0,0,0,0,0,0
thimble,0,0,0,0,0,0,3,0,0,0,0
sad,9,0,0,0,0,0,0,0,0,0,0
right,14,0,5,0,0,0,1,0,0,0,0
acceptance,0,0,0,0,0,0,1,0,0,0,0
elegant,1,0,0,0,0,0,0,0,0,0,0
absurd,1,0,0,0,0,0,0,0,0,0,0
laugh,0,0,0,0,0,0,0,0,0,2,0
bow,0,0,0,0,0,0,0,0,0,5,0
cause,0,0,0,0,0,0,1,0,0,4,0
confusion,0,0,0,0,0,0,2,0,0,0,0
choke,0,0,0,0,0,0,0,0,0,1,0
theirs,0,0,0,0,0,0,0,0,1,0,0
pat,0,0,0,0,0,0,0,0,0,1,0
complain,0,0,0,0,0,0,0,0,0,1,0
taste,0,0,0,0,0,0,0,0,0,1,0
finally,0,0,4,0,0,0,0,0,0,0,0
pause,0,0,0,0,0,0,0,0,0,2,0
tale,0,0,0,0,0,0,5,0,0,0,0
imagine,0,0,0,0,0,0,0,0,0,2,0
meet,0,0,0,0,0,0,0,0,0,3,0
law,0,0,0,0,0,0,1,0,0,0,0
prosecute,0,0,0,0,0,0,0,0,0,1,0
denial,0,0,0,0,0,0,1,0,0,0,0
trial,0,0,0,0,0,0,10,0,0,0,0
cur,0,0,0,0,0,0,1,0,0,0,0
jury,0,0,0,0,0,0,16,0,0,0,0
judge,0,0,0,0,0,0,4,0,0,0,0
waste,0,0,0,0,0,0,0,0,0,3,0
breath,0,0,0,0,0,0,1,0,0,0,0
cunning,1,0,0,0,0,0,0,0,0,0,0
con,0,0,0,0,0,0,1,0,0,0,0
demn,0,0,0,0,0,0,1,0,0,0,0
death,0,0,0,0,0,0,1,0,0,0,0
study,0,0,0,0,0,0,1,0,0,2,0
hard,0,0,3,0,0,0,0,0,0,0,0
obvious,1,0,0,0,0,0,0,0,0,0,0
quicken,0,0,0,0,0,0,0,0,0,1,0
pity,0,0,0,0,0,0,1,0,0,0,0
overhear,0,0,0,0,0,0,0,0,0,1,0
crab,0,0,0,0,0,0,1,0,0,0,0
daughter,0,0,0,0,0,0,1,0,0,0,0
lose,0,0,0,0,0,0,0,0,0,3,0
temper,0,0,0,0,0,0,4,0,0,0,0
particular,2,0,0,0,0,0,0,0,0,0,0
