word,ADJ,ADP,ADV,AUX,DET,INTJ,NOUN,NUM,PRON,VERB,X
trouble,0,0,0,0,0,0,1,0,0,0,0
forgot,0,0,0,0,0,0,0,0,0,1,0
lie,0,0,0,0,0,0,0,0,0,1,0
ache,0,0,0,0,0,0,0,0,0,1,0
floor,0,0,0,0,0,0,1,0,0,0,0
keep,0,0,0,0,0,0,0,0,0,2,0
angel,0,0,0,0,0,0,4,0,0,0,0
country,0,0,0,0,0,0,1,0,0,0,0
shoe,0,0,0,0,0,0,1,0,0,0,0
argue,0,0,0,0,0,0,0,0,0,2,0
painful,1,0,0,0,0,0,0,0,0,0,0
bang,0,0,0,0,0,0,0,0,0,1,0
reach,0,0,0,0,0,0,0,0,0,1,0
somebody,0,0,0,0,0,0,0,0,1,0,0
furiously,0,0,1,0,0,0,0,0,0,0,0
shock,0,0,0,0,0,0,1,0,0,1,0
quietly,0,0,4,0,0,0,0,0,0,0,0
tear,0,0,0,0,0,0,3,0,0,0,0
mouth,0,0,0,0,0,0,2,0,0,0,0
half,0,0,2,0,0,0,0,0,0,0,0
childish,1,0,0,0,0,0,0,0,0,0,0
word,0,0,0,0,0,0,3,0,0,0,0
fear,0,0,0,0,0,0,2,0,0,0,0
safe,1,0,0,0,0,0,0,0,0,0,0
mun,0,0,0,1,0,0,0,0,0,0,0
munnot,0,0,1,0,0,0,0,0,0,0,0
lose,0,0,0,0,0,0,0,0,0,1,0
catch,0,0,0,0,0,0,0,0,0,1,0
worry,0,0,0,0,0,0,0,0,0,1,0
future,0,0,0,0,0,0,1,0,0,0,0
chair,0,0,0,0,0,0,2,0,0,0,0
cloud,0,0,0,0,0,0,2,0,0,0,0
short,1,0,0,0,0,0,0,0,0,0,0
climb,0,0,0,0,0,0,0,0,0,2,0
pink,1,0,0,0,0,0,0,0,0,0,0
butterfly,0,0,0,0,0,0,2,0,0,0,0
name,0,0,0,0,0,0,1,0,0,0,0
interesting,1,0,0,0,0,0,0,0,0,0,0
leg,0,0,0,0,0,0,3,0,0,0,0
drop,0,0,0,0,0,0,0,0,0,1,0
backache,0,0,0,0,0,0,1,0,0,0,0
blanket,0,0,0,0,0,0,1,0,0,0,0
second,0,0,0,0,0,0,1,0,0,0,0
sick,1,0,0,0,0,0,0,0,0,0,0
foot,0,0,0,0,0,0,1,0,0,0,0
strangely,0,0,2,0,0,0,0,0,0,0,0
tall,2,0,0,0,0,0,0,0,0,0,0
brown,1,0,0,0,0,0,0,0,0,0,0
join,0,0,0,0,0,0,0,0,0,1,0
magic,0,0,0,0,0,0,10,0,0,0,0
circle,0,0,0,0,0,0,2,0,0,0,0
closely,0,0,1,0,0,0,0,0,0,0,0
difficult,1,0,0,0,0,0,0,0,0,0,0
problem,0,0,0,0,0,0,1,0,0,0,0
fat,1,0,0,0,0,0,0,0,0,0,0
kitchen,0,0,0,0,0,0,1,0,0,0,0
uneaten,1,0,0,0,0,0,0,0,0,0,0
milk,0,0,0,0,0,0,1,0,0,0,0
newly,0,0,1,0,0,0,0,0,0,0,0
bake,0,0,0,0,0,0,0,0,0,1,0
dear,2,0,0,0,0,0,1,0,0,0,0
warmly,0,0,1,0,0,0,0,0,0,0,0
wish,0,0,0,0,0,0,0,0,0,1,0
return,0,0,0,0,0,0,0,0,0,2,0
sadness,0,0,0,0,0,0,1,0,0,0,0
unhappiness,0,0,0,0,0,0,1,0,0,0,0
traveller,0,0,0,0,0,0,1,0,0,0,0
mad,2,0,0,0,0,0,0,0,0,0,0
crime,0,0,0,0,0,0,1,0,0,0,0
mountain,0,0,0,0,0,0,1,0,0,0,0
stream,0,0,0,0,0,0,1,0,0,0,0
actually,0,0,1,0,0,0,0,0,0,0,0
valley,0,0,0,0,0,0,1,0,0,0,0
hundred,0,0,0,0,0,0,1,0,0,0,0
hotel,0,0,0,0,0,0,1,0,0,0,0
late,1,0,0,0,0,0,0,0,0,0,0
lake,0,0,0,0,0,0,1,0,0,0,0
calmness,0,0,0,0,0,0,1,0,0,0,0
real,1,0,0,0,0,0,0,0,0,0,0
call,0,0,0,0,0,0,0,0,0,2,0
receive,0,0,0,0,0,0,0,0,0,1,0
letter,0,0,0,0,0,0,1,0,0,0,0
reason,0,0,0,0,0,0,1,0,0,0,0
health,0,0,0,0,0,0,1,0,0,0,0
hurry,0,0,0,0,0,0,0,0,0,1,0
surely,0,0,1,0,0,0,0,0,0,0,0
laughing,0,0,0,0,0,0,1,0,0,0,0
shouting,0,0,0,0,0,0,1,0,0,0,0
handsome,2,0,0,0,0,0,0,0,0,0,0
unbelieving,1,0,0,0,0,0,0,0,0,0,0
lip,0,0,0,0,0,0,1,0,0,0,0
